image_id,file_name,source_file_name,source_stem,source_scene_id,num_objects,mask_area_pixels,mask_area_ratio,mean_bbox_fill_ratio,median_bbox_fill_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
117,P0168_0000.png,P0168_0000.png,P0168_0000,P0168,10,34024,0.0324478149414062,0.1693322364371582,0.1652519162338283,0.1675000817073569,9,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,160
118,P0168_0001.png,P0168_0001.png,P0168_0001,P0168,2,8067,0.0076932907104492,0.1661483011554502,0.1661483011554502,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,161
119,P0168_0002.png,P0168_0002.png,P0168_0002,P0168,15,37484,0.0357475280761718,0.2020957397092581,0.1841430499325236,0.2512041496850685,14,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,162
120,P0168_0003.png,P0168_0003.png,P0168_0003,P0168,9,17764,0.0169410705566406,0.179867375297651,0.1643465909090909,0.1585503963759909,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,163
121,P0168_0004.png,P0168_0004.png,P0168_0004,P0168,11,22926,0.0218639373779296,0.2002565710182642,0.1840533895328416,0.2275608260069515,11,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,164
122,P0168_0005.png,P0168_0005.png,P0168_0005,P0168,9,17841,0.0170145034790039,0.1809813514008303,0.1613847855794885,0.1585503963759909,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,165
123,P0171_0000.png,P0171_0000.png,P0171_0000,P0171,7,34994,0.0333728790283203,0.4120172918521277,0.4810823754789272,0.1330058489270029,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,185
124,P0171_0001.png,P0171_0001.png,P0171_0001,P0171,9,39970,0.0381183624267578,0.423717947288019,0.4656635802469135,0.1330058489270029,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,186
125,P0171_0002.png,P0171_0002.png,P0171_0002,P0171,8,21863,0.0208501815795898,0.4499842848469269,0.475258968298109,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,187
126,P0171_0003.png,P0171_0003.png,P0171_0003,P0171,7,19338,0.018442153930664,0.4457474992881253,0.46875,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,188
127,P0171_0005.png,P0171_0005.png,P0171_0005,P0171,3,23302,0.0222225189208984,0.4455382222021826,0.4399814255862549,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,189
128,P0171_0007.png,P0171_0007.png,P0171_0007,P0171,3,23282,0.0222034454345703,0.4451874377992585,0.4435221732064082,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,190
129,P0174_0000.png,P0174_0000.png,P0174_0000,P0174,15,44654,0.0425853729248046,0.2895188246360537,0.2894606630381,0.190927620040764,20,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,197
130,P0174_0001.png,P0174_0001.png,P0174_0001,P0174,14,37577,0.0358362197875976,0.2992533847049152,0.2954975348208469,0.190927620040764,19,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,198
131,P0174_0002.png,P0174_0002.png,P0174_0002,P0174,5,15078,0.0143795013427734,0.3578174237648486,0.3580931263858093,0.0377039683305976,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,199
132,P0174_0003.png,P0174_0003.png,P0174_0003,P0174,5,15306,0.014596939086914,0.3611793209943323,0.3575268817204301,0.0377039683305976,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,200
133,P0174_0004.png,P0174_0004.png,P0174_0004,P0174,5,15090,0.0143909454345703,0.3575900273413306,0.3602150537634409,0.0377039683305976,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,201
134,P0174_0005.png,P0174_0005.png,P0174_0005,P0174,5,15116,0.0144157409667968,0.3575203136707627,0.3573853989813242,0.0377039683305976,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,202
135,P0178_0000.png,P0178_0000.png,P0178_0000,P0178,4,47360,0.045166015625,0.2345472017937974,0.2291574095866897,0.1745602165087956,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,203
136,P0178_0001.png,P0178_0001.png,P0178_0001,P0178,1,7694,0.0073375701904296,0.2200297414779226,0.2200297414779226,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,204
137,P0178_0002.png,P0178_0002.png,P0178_0002,P0178,1,7684,0.0073280334472656,0.2197437657286662,0.2197437657286662,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,205
138,P0178_0004.png,P0178_0004.png,P0178_0004,P0178,4,39837,0.0379915237426757,0.2110774408437395,0.2121232541677792,0.1362723961043788,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,206
139,P0178_0005.png,P0178_0005.png,P0178_0005,P0178,4,39482,0.0376529693603515,0.2088865269134165,0.2080426920358627,0.1362723961043788,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,207
140,P0178_0007.png,P0178_0007.png,P0178_0007,P0178,4,39528,0.0376968383789062,0.2091667343022165,0.2094140770923952,0.1362723961043788,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,208
141,P0178_0008.png,P0178_0008.png,P0178_0008,P0178,4,39534,0.0377025604248046,0.2094120840382249,0.2110136816823629,0.1362723961043788,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,209
142,P0179_0000.png,P0179_0000.png,P0179_0000,P0179,6,22601,0.0215539932250976,0.2527178885247724,0.2559444179381874,0.1247685514883919,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,22
143,P0179_0001.png,P0179_0001.png,P0179_0001,P0179,12,32307,0.0308103561401367,0.2923855778925014,0.2889641019358,0.2133885030294074,10,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,23
144,P0179_0002.png,P0179_0002.png,P0179_0002,P0179,6,16166,0.0154170989990234,0.2854628244459156,0.2797531293575116,0.204601169149538,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,24
145,P0179_0007.png,P0179_0007.png,P0179_0007,P0179,15,42588,0.0406150817871093,0.2881085816420061,0.2817281728172817,0.2067995597407362,12,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,25
146,P0179_0008.png,P0179_0008.png,P0179_0008,P0179,17,43683,0.0416593551635742,0.2998014540751231,0.2985764235764235,0.2020059827555868,19,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,26
147,P0179_0012.png,P0179_0012.png,P0179_0012,P0179,1,2347,0.0022382736206054,0.2926798852724778,0.2926798852724778,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,27
148,P0179_0013.png,P0179_0013.png,P0179_0013,P0179,2,5270,0.0050258636474609,0.429840404983017,0.429840404983017,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,28
149,P0179_0015.png,P0179_0015.png,P0179_0015,P0179,1,4166,0.0039730072021484,0.2695044637081123,0.2695044637081123,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,29
150,P0179_0019.png,P0179_0019.png,P0179_0019,P0179,1,2490,0.0023746490478515,0.2619949494949495,0.2619949494949495,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,30
151,P0179_0020.png,P0179_0020.png,P0179_0020,P0179,12,36189,0.0345125198364257,0.2998087711422208,0.295596334227184,0.1499265066144047,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,31
152,P0179_0021.png,P0179_0021.png,P0179_0021,P0179,7,22447,0.021407127380371,0.301285587364331,0.2971307334815114,0.165674066053059,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,32
153,P0179_0026.png,P0179_0026.png,P0179_0026,P0179,5,14193,0.0135354995727539,0.3202648918304976,0.3017781369973732,0.1091772151898734,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,33
154,P0179_0027.png,P0179_0027.png,P0179_0027,P0179,20,57265,0.0546121597290039,0.296001834288473,0.2935155256835715,0.1273428886438809,20,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,34
155,P0179_0028.png,P0179_0028.png,P0179_0028,P0179,10,27251,0.0259885787963867,0.3693734394416714,0.3154072723754935,0.0263876251137397,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,35
156,P0179_0029.png,P0179_0029.png,P0179_0029,P0179,9,24156,0.0230369567871093,0.3779777421903609,0.315531914893617,0.0263876251137397,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,36
157,P0179_0033.png,P0179_0033.png,P0179_0033,P0179,9,26982,0.0257320404052734,0.3134423596901609,0.2926739926739927,0.0982321851649353,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,37
158,P0179_0034.png,P0179_0034.png,P0179_0034,P0179,9,29143,0.0277929306030273,0.3726331397238818,0.3280711128381988,0.0263876251137397,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,38
159,P0179_0035.png,P0179_0035.png,P0179_0035,P0179,7,22075,0.0210523605346679,0.3827038866819509,0.3649021652456603,0.0263876251137397,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,39
160,P0183_0000.png,P0183_0000.png,P0183_0000,P0183,9,27203,0.0259428024291992,0.2978110420416116,0.3017368266117162,0.0859665427509293,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,210
161,P0183_0001.png,P0183_0001.png,P0183_0001,P0183,16,43934,0.0418987274169921,0.3055047007499946,0.3019729713352866,0.1358390358492493,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,211
162,P0183_0002.png,P0183_0002.png,P0183_0002,P0183,16,43264,0.041259765625,0.3096925578563967,0.3038957213724679,0.1358390358492493,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,212
163,P0183_0003.png,P0183_0003.png,P0183_0003,P0183,26,71920,0.0685882568359375,0.3179822514827709,0.3140203707669974,0.0988796882610813,20,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,213
164,P0183_0004.png,P0183_0004.png,P0183_0004,P0183,22,59912,0.0571365356445312,0.3240262810530113,0.3181808174774926,0.1587775323822599,21,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,214
165,P0183_0005.png,P0183_0005.png,P0183_0005,P0183,21,56647,0.0540227890014648,0.3265017485503786,0.3187890540831717,0.1587775323822599,19,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,215
166,P0183_0006.png,P0183_0006.png,P0183_0006,P0183,31,89974,0.0858058929443359,0.3263715771573632,0.3236134934248141,0.0870582728761994,31,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,216
167,P0183_0007.png,P0183_0007.png,P0183_0007,P0183,12,35059,0.0334348678588867,0.3246988681553317,0.3132868844749457,0.1197724157979982,11,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,217
168,P0183_0008.png,P0183_0008.png,P0183_0008,P0183,11,31917,0.0304384231567382,0.3265959424412346,0.2992424242424242,0.1197724157979982,11,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,218
169,P0183_0009.png,P0183_0009.png,P0183_0009,P0183,26,65386,0.062356948852539,0.4115995733036141,0.4338056809900829,0.0856389986824769,9,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,219
170,P0183_0010.png,P0183_0010.png,P0183_0010,P0183,10,30223,0.028822898864746,0.3760229476639052,0.3947280114636048,0.1102910245133657,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,220
171,P0183_0011.png,P0183_0011.png,P0183_0011,P0183,10,30233,0.0288324356079101,0.3815118149894893,0.3970769621447099,0.1102910245133657,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,221
172,P0183_0012.png,P0183_0012.png,P0183_0012,P0183,13,33656,0.0320968627929687,0.4470673607895451,0.4456098291878933,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,222
173,P0183_0013.png,P0183_0013.png,P0183_0013,P0183,1,2654,0.0025310516357421,0.3902941176470588,0.3902941176470588,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,223
174,P0183_0014.png,P0183_0014.png,P0183_0014,P0183,1,2589,0.0024690628051757,0.380735294117647,0.380735294117647,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,224
175,P0183_0015.png,P0183_0015.png,P0183_0015,P0183,7,21426,0.0204334259033203,0.4928289005769147,0.4860114777618364,0.0099693251533742,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,225
176,P0183_0016.png,P0183_0016.png,P0183_0016,P0183,1,2090,0.001993179321289,0.4935064935064935,0.4935064935064935,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,226
177,P0183_0017.png,P0183_0017.png,P0183_0017,P0183,1,2026,0.001932144165039,0.4783943329397875,0.4783943329397875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,227
178,P0183_0018.png,P0183_0018.png,P0183_0018,P0183,12,44329,0.0422754287719726,0.4273539301586525,0.468150915253832,0.0148505178141079,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,228
179,P0183_0019.png,P0183_0019.png,P0183_0019,P0183,4,14513,0.0138406753540039,0.4028945675124021,0.385593220338983,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,229
180,P0183_0020.png,P0183_0020.png,P0183_0020,P0183,4,14117,0.013463020324707,0.4025399392124708,0.3636879539951574,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,230
181,P0183_0021.png,P0183_0021.png,P0183_0021,P0183,8,36578,0.0348834991455078,0.4272876205940811,0.4525740526068004,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,231
182,P0183_0022.png,P0183_0022.png,P0183_0022,P0183,3,13334,0.0127162933349609,0.3780140344594601,0.3207475786924939,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,232
183,P0183_0023.png,P0183_0023.png,P0183_0023,P0183,3,11343,0.010817527770996,0.3238051160997697,0.3243795399515738,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,233
184,P0187_0000.png,P0187_0000.png,P0187_0000,P0187,9,38106,0.0363407135009765,0.2243418014822771,0.1989121989121989,0.1347338185535892,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,41
185,P0187_0001.png,P0187_0001.png,P0187_0001,P0187,6,24791,0.0236425399780273,0.1897952724545024,0.1799037648660102,0.1347338185535892,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,42
186,P0187_0002.png,P0187_0002.png,P0187_0002,P0187,9,46825,0.0446557998657226,0.2636861179092663,0.2831402199528672,0.0446447735565572,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,43
187,P0187_0003.png,P0187_0003.png,P0187_0003,P0187,7,38155,0.0363874435424804,0.2716065620728641,0.2822564807541241,0.0446447735565572,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,44
188,P0187_0004.png,P0187_0004.png,P0187_0004,P0187,8,51524,0.0491371154785156,0.2675770219940387,0.2748162286462907,0.1040680274263273,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,45
189,P0187_0005.png,P0187_0005.png,P0187_0005,P0187,9,56819,0.0541868209838867,0.2529167028915673,0.2655034827889362,0.1022895297981291,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,46
190,P0188_0000.png,P0188_0000.png,P0188_0000,P0188,2,6769,0.0064554214477539,0.19852428278481,0.19852428278481,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,40
191,P0188_0003.png,P0188_0003.png,P0188_0003,P0188,4,20840,0.0198745727539062,0.1777997267080324,0.1831039987068355,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,41
192,P0188_0004.png,P0188_0004.png,P0188_0004,P0188,2,11820,0.0112724304199218,0.2532325610430021,0.2532325610430021,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,42
193,P0188_0005.png,P0188_0005.png,P0188_0005,P0188,3,20655,0.019698143005371,0.2428433986239145,0.2270330075603909,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,43
194,P0188_0006.png,P0188_0006.png,P0188_0006,P0188,4,25817,0.0246210098266601,0.2076188489597293,0.1937857245686756,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,44
195,P0188_0007.png,P0188_0007.png,P0188_0007,P0188,2,11591,0.0110540390014648,0.2479711131507818,0.2479711131507818,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,45
196,P0188_0008.png,P0188_0008.png,P0188_0008,P0188,3,20364,0.0194206237792968,0.239765615106579,0.2273280472063433,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,46
197,P0190_0000.png,P0190_0000.png,P0190_0000,P0190,13,35651,0.0339994430541992,0.3180132431386052,0.3206555349412492,0.1466821885913853,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,47
198,P0190_0001.png,P0190_0001.png,P0190_0001,P0190,13,35395,0.0337553024291992,0.3146009038101554,0.309369202226345,0.1466821885913853,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,48
