image_id,file_name,source_file_name,source_scene_id,tile_x,tile_y,tile_size,num_objects,mask_area_pixels,mask_area_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
132,P0183_0005.png,P0183.png,P0183,5120,0,1024,10,23289,0.022210121154785156,0.002937127122533272,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,442
133,P0183_0006.png,P0183.png,P0183,5287,0,1024,9,23425,0.022339820861816406,0.06077414687085494,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,443
134,P0183_0007.png,P0183.png,P0183,0,847,1024,17,24528,0.0233917236328125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,444
135,P0183_0008.png,P0183.png,P0183,1024,847,1024,24,32811,0.03129100799560547,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,445
136,P0183_0009.png,P0183.png,P0183,2048,847,1024,10,16375,0.015616416931152344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,446
137,P0183_0010.png,P0183.png,P0183,3072,847,1024,3,1705,0.0016260147094726562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,447
138,P0183_0011.png,P0183.png,P0183,4096,847,1024,1,897,0.0008554458618164062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,448
139,P0183_0012.png,P0183.png,P0183,5120,847,1024,3,7177,0.006844520568847656,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,449
140,P0183_0013.png,P0183.png,P0183,5287,847,1024,3,7177,0.006844520568847656,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,450
141,P0187_0000.png,P0187.png,P0187,0,0,1024,10,23868,0.022762298583984375,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,451
142,P0187_0001.png,P0187.png,P0187,1024,0,1024,11,37992,0.03623199462890625,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,452
143,P0187_0002.png,P0187.png,P0187,1456,0,1024,11,34770,0.03315925598144531,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,453
144,P0187_0003.png,P0187.png,P0187,0,315,1024,9,18466,0.017610549926757812,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,454
145,P0187_0004.png,P0187.png,P0187,1024,315,1024,10,37241,0.035515785217285156,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,455
146,P0187_0005.png,P0187.png,P0187,1456,315,1024,10,37942,0.03618431091308594,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,456
147,P0188_0000.png,P0188.png,P0188,0,0,1024,2,4596,0.004383087158203125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,457
148,P0188_0001.png,P0188.png,P0188,881,0,1024,4,15643,0.014918327331542969,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,458
149,P0188_0003.png,P0188.png,P0188,881,1024,1024,3,11957,0.011403083801269531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,460
150,P0188_0005.png,P0188.png,P0188,881,1088,1024,3,11898,0.011346817016601562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,462
151,P0190_0000.png,P0190.png,P0190,0,0,1024,13,27822,0.026533126831054688,0.12836905194333453,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,463
152,P0190_0001.png,P0190.png,P0190,1024,0,1024,10,10137,0.009667396545410156,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,464
153,P0190_0002.png,P0190.png,P0190,1994,0,1024,5,9634,0.009187698364257812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,465
154,P0190_0003.png,P0190.png,P0190,0,41,1024,13,27822,0.026533126831054688,0.12836905194333453,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,466
155,P0190_0004.png,P0190.png,P0190,1024,41,1024,10,10137,0.009667396545410156,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,467
156,P0190_0005.png,P0190.png,P0190,1994,41,1024,5,9634,0.009187698364257812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,468
157,P0202_0001.png,P0202.png,P0202,145,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,474
158,P0210_0000.png,P0210.png,P0210,0,0,1024,2,3866,0.0036869049072265625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,485
159,P0210_0001.png,P0210.png,P0210,1024,0,1024,13,23279,0.022200584411621094,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,486
160,P0210_0002.png,P0210.png,P0210,1450,0,1024,10,15780,0.015048980712890625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,487
161,P0210_0003.png,P0210.png,P0210,0,51,1024,2,3866,0.0036869049072265625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,488
162,P0210_0004.png,P0210.png,P0210,1024,51,1024,13,23279,0.022200584411621094,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,489
163,P0210_0005.png,P0210.png,P0210,1450,51,1024,10,15780,0.015048980712890625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,490
164,P0213_0000.png,P0213.png,P0213,0,0,1024,23,9955,0.009493827819824219,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,150
165,P0213_0001.png,P0213.png,P0213,858,0,1024,10,4368,0.0041656494140625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,151
166,P0213_0002.png,P0213.png,P0213,0,588,1024,15,6400,0.006103515625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,152
167,P0213_0003.png,P0213.png,P0213,858,588,1024,26,12657,0.012070655822753906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,153
168,P0215_0000.png,P0215.png,P0215,0,0,1024,7,16977,0.016190528869628906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,491
169,P0215_0001.png,P0215.png,P0215,1024,0,1024,7,21011,0.02003765106201172,0.003849538055433348,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,492
170,P0215_0002.png,P0215.png,P0215,2048,0,1024,7,48582,0.04633140563964844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,493
171,P0215_0003.png,P0215.png,P0215,2179,0,1024,7,48582,0.04633140563964844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,494
172,P0215_0004.png,P0215.png,P0215,0,346,1024,4,9402,0.008966445922851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,495
173,P0215_0005.png,P0215.png,P0215,1024,346,1024,7,23374,0.022291183471679688,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,496
174,P0215_0006.png,P0215.png,P0215,2048,346,1024,8,54021,0.05151844024658203,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,497
175,P0215_0007.png,P0215.png,P0215,2179,346,1024,8,54021,0.05151844024658203,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,498
176,P0217_0000.png,P0217.png,P0217,0,0,1024,23,80588,0.07685470581054688,0.09743123118919297,15,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,154
177,P0217_0001.png,P0217.png,P0217,541,0,1024,21,81407,0.0776357650756836,0.09365609348914858,15,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,155
178,P0217_0002.png,P0217.png,P0217,0,401,1024,20,58087,0.055396080017089844,0.11046025104602511,14,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,156
179,P0217_0003.png,P0217.png,P0217,541,401,1024,19,75893,0.07237720489501953,0.11046025104602511,15,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,157
180,P0219_0000.png,P0219.png,P0219,0,0,1024,11,27156,0.025897979736328125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,511
181,P0219_0001.png,P0219.png,P0219,1024,0,1024,19,32012,0.030529022216796875,0.05011506008693429,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,512
182,P0219_0002.png,P0219.png,P0219,1633,0,1024,17,33353,0.031807899475097656,0.043157705448660315,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,513
183,P0219_0003.png,P0219.png,P0219,0,140,1024,11,27156,0.025897979736328125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,514
184,P0219_0004.png,P0219.png,P0219,1024,140,1024,19,32012,0.030529022216796875,0.05011506008693429,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,515
185,P0219_0005.png,P0219.png,P0219,1633,140,1024,17,33353,0.031807899475097656,0.043157705448660315,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,516
186,P0221_0000.png,P0221.png,P0221,0,0,1024,36,13660,0.013027191162109375,0.09453781512605042,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,521
187,P0221_0001.png,P0221.png,P0221,380,0,1024,42,16539,0.01577281951904297,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,522
188,P0221_0002.png,P0221.png,P0221,0,1024,1024,47,19264,0.01837158203125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,523
189,P0221_0003.png,P0221.png,P0221,380,1024,1024,59,23878,0.022771835327148438,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,524
190,P0221_0004.png,P0221.png,P0221,0,1172,1024,36,15653,0.014927864074707031,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,525
191,P0221_0005.png,P0221.png,P0221,380,1172,1024,46,19434,0.018533706665039062,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,526
192,P0223_0000.png,P0223.png,P0223,0,0,1024,19,14938,0.014245986938476562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,224
193,P0223_0001.png,P0223.png,P0223,780,0,1024,5,2182,0.0020809173583984375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,225
194,P0223_0002.png,P0223.png,P0223,0,441,1024,21,18799,0.017928123474121094,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,226
195,P0223_0003.png,P0223.png,P0223,780,441,1024,15,9037,0.008618354797363281,0.008902077151335312,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,227
196,P0229_0002.png,P0229.png,P0229,0,384,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,539
197,P0250_0000.png,P0250.png,P0250,0,0,1024,14,23416,0.02233123779296875,0.01109159811442832,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,228
198,P0250_0001.png,P0250.png,P0250,110,0,1024,14,26783,0.025542259216308594,0.01109159811442832,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,229
199,P0250_0002.png,P0250.png,P0250,0,915,1024,4,6437,0.006138801574707031,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,230
200,P0250_0003.png,P0250.png,P0250,110,915,1024,4,6437,0.006138801574707031,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,231
201,P0255_0000.png,P0255.png,P0255,0,0,1024,46,20200,0.01926422119140625,0.2427071178529755,15,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,575
202,P0255_0001.png,P0255.png,P0255,277,0,1024,38,16697,0.015923500061035156,0.015989340439706862,4,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,576
203,P0255_0002.png,P0255.png,P0255,0,840,1024,70,31853,0.03037738800048828,0.2427071178529755,23,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,577
204,P0255_0003.png,P0255.png,P0255,277,840,1024,43,18974,0.018095016479492188,0.08306414397784956,10,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,578
205,P0257_0000.png,P0257.png,P0257,0,0,1024,22,23795,0.02269268035888672,0.08867667121418826,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,158
206,P0257_0001.png,P0257.png,P0257,56,0,1024,22,23795,0.02269268035888672,0.08867667121418826,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,159
207,P0257_0002.png,P0257.png,P0257,0,572,1024,26,26726,0.025487899780273438,0.09075194468452895,17,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,160
208,P0257_0003.png,P0257.png,P0257,56,572,1024,26,26199,0.024985313415527344,0.09075194468452895,17,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,161
209,P0261_0000.png,P0261.png,P0261,0,0,1024,1,1017,0.0009698867797851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,171
210,P0261_0001.png,P0261.png,P0261,390,0,1024,1,1017,0.0009698867797851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,172
211,P0261_0002.png,P0261.png,P0261,0,74,1024,1,1017,0.0009698867797851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,173
212,P0261_0003.png,P0261.png,P0261,390,74,1024,1,1017,0.0009698867797851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,174
213,P0294_0000.png,P0294.png,P0294,0,0,1024,6,29287,0.027930259704589844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,601
214,P0294_0001.png,P0294.png,P0294,400,0,1024,7,23194,0.022119522094726562,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,602
215,P0294_0002.png,P0294.png,P0294,0,202,1024,5,26222,0.025007247924804688,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,603
216,P0294_0003.png,P0294.png,P0294,400,202,1024,6,21722,0.020715713500976562,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,604
217,P0321_0003.png,P0321.png,P0321,528,927,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,616
218,P0340_0004.png,P0340.png,P0340,1024,381,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,661
219,P0346_0001.png,P0346.png,P0346,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,273
220,P0346_0009.png,P0346.png,P0346,3426,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,281
221,P0349_0012.png,P0349.png,P0349,0,2545,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,299
222,P0619_0002.png,P0619.png,P0619,0,115,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,839
223,P0687_0001.png,P0687.png,P0687,578,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,878
224,P0697_0000.png,P0697.png,P0697,0,0,1024,10,16630,0.015859603881835938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,889
225,P0697_0001.png,P0697.png,P0697,356,0,1024,12,20067,0.01913738250732422,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,890
226,P0697_0002.png,P0697.png,P0697,0,81,1024,10,16630,0.015859603881835938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,891
227,P0697_0003.png,P0697.png,P0697,356,81,1024,12,20951,0.019980430603027344,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,892
228,P0727_0002.png,P0727.png,P0727,0,74,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,925
229,P0728_0001.png,P0728.png,P0728,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,928
230,P0759_0003.png,P0759.png,P0759,115,61,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,338
231,P0783_0000.png,P0783.png,P0783,0,0,1024,15,92748,0.08845138549804688,0.2325421396628827,13,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,339
232,P0783_0001.png,P0783.png,P0783,1024,0,1024,10,55113,0.052559852600097656,0.09642851019323423,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,340
233,P0783_0002.png,P0783.png,P0783,1364,0,1024,9,52007,0.049597740173339844,0.18848532513495156,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,341
